state,district,market,commodity,variety,grade,min_price,max_price,modal_price,price_date
Haryana,Sirsa,Dabwali APMC,Onion,Onion,FAQ,1000,1400,1200,25/03/2026
Haryana,Gurgaon,Gurgaon APMC,Onion,Other,Grade B,1000,2000,1500,25/03/2026
Kerala,Alappuzha,Kayamkulam APMC,Onion,Big,FAQ,1500,1700,1600,25/03/2026
Kerala,Alappuzha,Kayamkulam APMC,Onion,Small,FAQ,2800,3000,2900,25/03/2026
Uttar Pradesh,Hathras,Shadabad APMC,Onion,Onion,Small,900,1000,950,25/03/2026
Gujarat,Amreli,Damnagar APMC,Tomato,Local,Local,5000,5000,5000,25/03/2026
Haryana,Gurgaon,Gurgaon APMC,Tomato,Other,Grade B,1500,2500,2000,25/03/2026
Himachal Pradesh,Kangra,SMY Palampur,Tomato,Tomato,FAQ,2200,2300,2250,25/03/2026
Kerala,Kollam,Sasthamkotta APMC,Tomato,Tomato,Local,3000,3000,3000,25/03/2026
Kerala,Alappuzha,Kayamkulam APMC,Tomato,Other,FAQ,2400,2600,2500,25/03/2026
Kerala,Thiruvananthapuram,Vamanapuram APMC,Tomato,Other,FAQ,2500,3000,3000,25/03/2026
Kerala,Malappuram,Thirurrangadi APMC,Tomato,Tomato,FAQ,1800,1800,1800,25/03/2026
Odisha,Sundergarh,Sargipali APMC,Tomato,Local,FAQ,400,600,500,25/03/2026
Odisha,Sundergarh,Panposh APMC,Tomato,Local,FAQ,2000,2500,2200,25/03/2026
Punjab,Mohali,Lalru APMC,Tomato,Deshi,Local,900,900,900,25/03/2026
Punjab,Fatehgarh,Khamano APMC,Tomato,Tomato,FAQ,2000,2000,2000,25/03/2026
Punjab,Ropar (Rupnagar),Morinda APMC,Tomato,Deshi,Medium,1200,2000,1600,25/03/2026
Rajasthan,Churu,Churu APMC,Tomato,Hybrid,FAQ,1600,2000,1800,25/03/2026
Uttar Pradesh,Hathras,Shadabad APMC,Tomato,Tomato,Small,1100,1200,1150,25/03/2026
Uttarakhand,Dehradoon,Vikasnagar APMC,Tomato,Other,Medium,1000,1400,1400,25/03/2026
West Bengal,Bankura,Khatra APMC,Tomato,Tomato,Non-FAQ,800,1300,1000,25/03/2026
West Bengal,Medinipur(W),Ghatal APMC,Tomato,Hybrid,Local,1300,1400,1350,25/03/2026
Bihar,Rohtas,Natwar APMC,Potato,Jyoti,FAQ,1000,1200,1100,25/03/2026
Haryana,Gurgaon,Gurgaon APMC,Potato,Other,Grade B,500,700,600,25/03/2026
Himachal Pradesh,Kangra,SMY Palampur,Potato,Potato,FAQ,900,1000,950,25/03/2026
Kerala,Thiruvananthapuram,Vamanapuram APMC,Potato,Other,Non-FAQ,3500,4000,3500,25/03/2026
Kerala,Alappuzha,Kayamkulam APMC,Potato,Other,FAQ,2300,2500,2400,25/03/2026
Kerala,Malappuram,Thirurrangadi APMC,Potato,Other,FAQ,2500,2500,2500,25/03/2026
Kerala,Kollam,Sasthamkotta APMC,Sweet Potato,Other,Local,4000,4000,4000,25/03/2026
Odisha,Sundergarh,Sargipali APMC,Potato,Other,FAQ,1000,1400,1200,25/03/2026
Odisha,Dhenkanal,Hindol APMC,Potato,Potato,Grade B,1000,1200,1100,25/03/2026
Punjab,Ludhiana,Sahnewal APMC,Potato,Potato,FAQ,550,550,550,25/03/2026
Punjab,Ropar (Rupnagar),Morinda APMC,Potato,Potato,Local,500,560,530,25/03/2026
Punjab,Fatehgarh,Khamano APMC,Potato,Potato,FAQ,500,500,500,25/03/2026
Punjab,Mohali,Lalru APMC,Potato,Other,Local,500,500,500,25/03/2026
Rajasthan,Churu,Churu APMC,Potato,Red Nanital,FAQ,600,800,700,25/03/2026
Uttar Pradesh,Hathras,Shadabad APMC,Potato,Potato,Small,400,500,450,25/03/2026
West Bengal,Medinipur(W),Ghatal APMC,Potato,Jyoti,Local,740,760,750,25/03/2026
